peak.id	chr	start	end	peak.score	n.samples	blacklist.encode	beyond.chr.end	reproducible	strand	annotation	geneChr	geneStart	geneEnd	geneLength	geneStrand	geneId	transcriptId	distanceToTSS	ENSEMBL	SYMBOL	GENENAME	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	refMean	non.refMean	refExp	non.refExp	sig.peaks.direction	padj.log	DYRK1Apeak
chr6:12608449:12608950	chr6	12608449	12608950	6.10244621003316	15	FALSE	FALSE	TRUE	*	Distal Intergenic	6	12717037	13253337	536301	1	221692	uc011dir.2	-108087	ENSG00000112137	PHACTR1	phosphatase and actin regulator 1	43.0321076429867	0.320602359592701	0.473004074423551	0.677800418491993	0.497898245687257	0.923082324918227	1.94106041853609	2.18118678746433	4	5	n.s.	0.034759564777622	NA
chr9:133972052:133972553	chr9	133972052	133972553	6.17493061539541	10	FALSE	FALSE	TRUE	*	Exon	9	133971863	133998539	26677	1	83543	uc004cae.2	189	ENSG00000126878	AIF1L	allograft inflammatory factor 1 like	53.7707057524841	0.281240490447711	0.415330928178062	0.677147959294611	0.498312082450317	0.9231115962126	2.23615381630951	2.44763241855905	4	5	n.s.	0.034745793351468	NA
chr1:65885831:65886332	chr1	65885831	65886332	57.7775166015755	14	FALSE	FALSE	TRUE	*	Promoter	1	65886131	66096095	209965	1	3953	uc001dcg.3	0	ENSG00000116678	LEPR	leptin receptor	509.672694782358	-0.207747055255329	0.307285919525432	-0.676070857968926	0.49899565803128	0.923355729987697	5.4368667530855	5.2644084768375	4	5	n.s.	0.0346309514038373	NA
chr11:59577988:59578489	chr11	59577988	59578489	21.1548905460211	14	FALSE	FALSE	TRUE	*	Promoter	11	59573608	59578345	4738	2	54948	uc001noh.2	0	ENSG00000166902	MRPL16	mitochondrial ribosomal protein L16	204.264832302999	-0.186863800417719	0.278497540073648	-0.670971098589607	0.502238941261189	0.924182978484663	4.16362694467156	4.03261602352683	4	5	n.s.	0.0342420345386511	NA
chr7:150147553:150148054	chr7	150147553	150148054	13.7365734946491	13	FALSE	FALSE	TRUE	*	Promoter	7	150147962	150176483	28522	1	155038	uc003whj.3	0	ENSG00000171115	GIMAP8	GTPase, IMAP family member 8	88.3820307476177	0.348028836653307	0.520873991387005	0.66816320724051	0.504029418453243	0.924782085299317	2.73148719297043	2.94371978069179	4	5	n.s.	0.0339605919112299	NA
chr17:43389430:43389931	chr17	43389430	43389931	7.3213963320343	14	FALSE	FALSE	TRUE	*	Intron	17	43340488	43394414	53927	2	9020	uc002iiw.1	4483	ENSG00000006062	MAP3K14	mitogen-activated protein kinase kinase kinase 14	52.0505490462469	-0.3118071352733	0.46950241875597	-0.664122532317274	0.506611889848795	0.925229156114554	2.3898086441344	2.19472840855394	4	5	n.s.	0.033750690060354	NA
chr3:111479987:111480488	chr3	111479987	111480488	8.76485831777527	14	FALSE	FALSE	TRUE	*	Intron	3	111451327	111695364	244038	1	90102	uc003dyc.3	28660	ENSG00000144824	PHLDB2	pleckstrin homology like domain family B member 2	48.2640785160298	-0.36268340753333	0.546643404436627	-0.663473490377357	0.507027352231249	0.925341220934759	2.20408269967802	2.09982252294466	4	5	n.s.	0.0336980909982555	NA
chr6:108057012:108057513	chr6	108057012	108057513	11.4224226354824	14	FALSE	FALSE	TRUE	*	Intron	6	108023364	108053599	30236	2	256380	uc003pry.4	-3413	ENSG00000146285	SCML4	Scm polycomb group protein like 4	58.5578911486049	-0.317860660345791	0.479173616143281	-0.663351757352904	0.507105295466999	0.925350311519024	2.5165161167897	2.32270042098899	4	5	n.s.	0.0336938244951518	NA
chr17:5019507:5020008	chr17	5019507	5020008	5.95713961768069	9	FALSE	FALSE	TRUE	*	Promoter	17	5019733	5078324	58592	1	9098	uc002gau.1	0	ENSG00000129204	USP6	ubiquitin specific peptidase 6	24.6339282356185	-1.05544701458867	1.59945462096055	-0.659879311833696	0.509331281355353	0.925851788071202	1.71409152634574	0.734926940759613	3	1	n.s.	0.0334585303532639	NA
chr5:141081651:141082152	chr5	141081651	141082152	17.3157859442047	14	FALSE	FALSE	TRUE	*	Distal Intergenic	5	141032968	141061800	28833	2	64411	uc003lln.3	-19851	ENSG00000120318	ARAP3	ArfGAP with RhoGAP domain, ankyrin repeat and PH domain 3	122.631886764789	-0.289169921833544	0.438595664554274	-0.659308664456168	0.509697579641698	0.92586832239665	3.51735093264843	3.18105864185958	4	5	n.s.	0.0334507745739065	NA
chr15:69113978:69114479	chr15	69113978	69114479	5.29036828805266	14	FALSE	FALSE	TRUE	*	Promoter	15	69070875	69113261	42387	2	8125	uc002arl.3	-717	ENSG00000140350	ANP32A	acidic nuclear phosphoprotein 32 family member A	53.0561614737345	-0.25394405729329	0.389771588901015	-0.65152018393465	0.514710752189262	0.927598996837978	2.43277534666652	2.27747587334764	4	5	n.s.	0.0326397297062864	NA
chr16:71995249:71995750	chr16	71995249	71995750	9.52897786925165	14	FALSE	FALSE	TRUE	*	Intron	16	71963441	72033877	70437	2	342372	uc010vmm.2	38127	ENSG00000277481	PKD1L3	polycystin 1 like 3, transient receptor potential channel interacting	62.6132845559311	0.304642170533404	0.468030225019165	0.650902771334756	0.515109252374775	0.927759366367929	2.38811382735064	2.58054063138358	4	5	n.s.	0.0325646524560065	NA
chr3:111436347:111436848	chr3	111436347	111436848	12.0996516597662	14	FALSE	FALSE	TRUE	*	Intron	3	111451327	111695364	244038	1	90102	uc003dyc.3	-14479	ENSG00000144824	PHLDB2	pleckstrin homology like domain family B member 2	85.8088863693432	0.189890972477592	0.299534175380182	0.633954279963458	0.526110660084161	0.931183466442067	2.8521092517044	3.03932529371267	4	5	n.s.	0.0309647437087078	NA
chr1:249132976:249133477	chr1	249132976	249133477	38.9876107274986	11	FALSE	FALSE	TRUE	*	Intron	1	249132530	249143714	11185	1	79894	uc001iex.3	446	ENSG00000171161	ZNF672	zinc finger protein 672	316.220778169575	-0.184886210947098	0.292297804496442	-0.632526854813748	0.527042666122933	0.931477663051335	4.76456305841491	4.61781572417186	4	5	n.s.	0.0308275550778408	NA
chr3:111550721:111551222	chr3	111550721	111551222	14.1686786521152	13	FALSE	FALSE	TRUE	*	Intron	3	111578027	111695364	117338	1	90102	uc003dyd.3	-26805	ENSG00000144824	PHLDB2	pleckstrin homology like domain family B member 2	29.0987527024478	-0.377980650433267	0.603862111629667	-0.625938675657586	0.531355165443204	0.932371913838882	1.75452620656769	1.52629559783113	4	4	n.s.	0.0304108173570667	NA
chr13:50253346:50253847	chr13	50253346	50253847	7.63249237664003	12	FALSE	FALSE	TRUE	*	Intron	13	50234810	50265623	30814	2	84650	uc001vdg.3	11776	ENSG00000123179	EBPL	EBP like	27.6518641431392	0.398728124869186	0.643866995711688	0.619270948075943	0.535737879791116	0.933880401844556	1.40791258109353	1.68033253252141	3	4	n.s.	0.0297087384858968	NA
chr15:69113097:69113598	chr15	69113097	69113598	39.7285333577283	14	FALSE	FALSE	TRUE	*	Promoter	15	69070875	69113261	42387	2	8125	uc002arl.3	0	ENSG00000140350	ANP32A	acidic nuclear phosphoprotein 32 family member A	262.916562497493	0.208624119447707	0.338446961911427	0.616415991059493	0.537620001950497	0.934317430829715	4.30174256684178	4.49222009720619	4	5	n.s.	0.0295055487842186	NA
chr5:141062592:141063093	chr5	141062592	141063093	5.02047505076372	14	FALSE	FALSE	TRUE	*	Promoter	5	141032968	141061800	28833	2	64411	uc003lln.3	-792	ENSG00000120318	ARAP3	ArfGAP with RhoGAP domain, ankyrin repeat and PH domain 3	45.3125556041081	0.253730771251462	0.419364557402114	0.605036278752971	0.545154891743655	0.93643197694696	2.05176240863958	2.24626494155274	4	5	n.s.	0.0285237645882935	NA
chr8:22960116:22960617	chr8	22960116	22960617	19.1929668819761	14	FALSE	FALSE	TRUE	*	Promoter	8	22960327	22974950	14624	1	8794	uc003xcy.3	0	ENSG00000173535	TNFRSF10C	TNF receptor superfamily member 10c	130.780528919199	0.241599079691394	0.411388980773287	0.587276497385177	0.557018023078944	0.940140355366725	3.20559831769003	3.61571023652606	4	5	n.s.	0.0268073048992789	NA
chr14:105531029:105531530	chr14	105531029	105531530	5.29036828805266	14	FALSE	FALSE	TRUE	*	Intron	14	105515737	105531754	16018	2	29933	uc001yqd.3	224	ENSG00000183484	GPR132	G protein-coupled receptor 132	47.9682030824056	0.323840619484155	0.551474103586839	0.587227246715422	0.557051095483428	0.940140355366725	2.01811274774018	2.2454673979213	4	5	n.s.	0.0268073048992789	NA
chr5:56325950:56326451	chr5	56325950	56326451	9.09200163247653	14	FALSE	FALSE	TRUE	*	Distal Intergenic	5	56242753	56267502	24750	2	166968	uc003jrg.3	-58448	ENSG00000155545	MIER3	MIER family member 3	55.3270165173059	0.280232077520374	0.480892424711522	0.582733399654778	0.56007278538784	0.940738050553679	2.25716749273936	2.41195130890985	4	5	n.s.	0.0265312894700257	NA
chr3:111651727:111652228	chr3	111651727	111652228	6.21658129190035	9	FALSE	FALSE	TRUE	*	Intron	3	111630457	111695364	64908	1	90102	uc003dyi.3	21270	ENSG00000144824	PHLDB2	pleckstrin homology like domain family B member 2	19.8447462420387	0.540704074297334	0.936046471261465	0.577646613600982	0.563502729330368	0.941530214667773	1.05878263912609	1.2524435154822	2	3	n.s.	0.026165738469479	NA
chr5:56246317:56246818	chr5	56246317	56246818	11.3655908142817	14	FALSE	FALSE	TRUE	*	5' UTR	5	56215429	56247954	32526	2	166968	uc003jra.1	1136	ENSG00000155545	MIER3	MIER family member 3	90.1097934433171	0.238213971098681	0.41791118254264	0.570011000063096	0.568670237338353	0.942451606469947	2.84322664783832	3.05071371082358	4	5	n.s.	0.0257409409446099	NA
chr22:19476661:19477162	chr22	19476661	19477162	6.80883344051762	14	FALSE	FALSE	TRUE	*	Intron	22	19467414	19508135	40722	1	8318	uc011aha.2	9247	ENSG00000093009	CDC45	cell division cycle 45	27.310510661762	0.26846350756903	0.476577415462685	0.563315631120272	0.573219976060101	0.943454346305745	1.52751828352184	1.71239400883921	4	5	n.s.	0.0252791104722379	NA
chr19:892948:893449	chr19	892948	893449	34.6488070684246	14	FALSE	FALSE	TRUE	*	Promoter	19	867962	893218	25257	2	10025	uc002lqd.1	0	ENSG00000175221	MED16	mediator complex subunit 16	186.636604430484	0.197763008394626	0.3513839961945	0.562811654874456	0.573563143140262	0.943494098444985	3.83583173509342	4.02008953398143	4	5	n.s.	0.0252608120022756	NA
chr5:141114374:141114875	chr5	141114374	141114875	6.23229152997781	14	FALSE	FALSE	TRUE	*	Distal Intergenic	5	141032968	141061800	28833	2	64411	uc003lln.3	-52574	ENSG00000120318	ARAP3	ArfGAP with RhoGAP domain, ankyrin repeat and PH domain 3	26.6933578660553	0.31955848320134	0.569124184111449	0.561491660559555	0.574462413805861	0.943736637186112	1.49289669554788	1.61201446366466	4	4	n.s.	0.0251491847004195	NA
chr3:186857065:186857566	chr3	186857065	186857566	32.8328621987969	14	FALSE	FALSE	TRUE	*	Promoter	3	186838741	186857263	18523	2	116832	uc003fre.1	0	ENSG00000163923	RPL39L	ribosomal protein L39 like	170.306562329368	-0.266093707229713	0.474787367817347	-0.560448161148384	0.575173789119672	0.943906331737805	3.89759381975155	3.58837513883592	4	5	n.s.	0.0250711006465798	NA
chr14:71107771:71108272	chr14	71107771	71108272	8.46380232204079	14	FALSE	FALSE	TRUE	*	Promoter	14	71108504	71142077	33574	1	23508	uc001xmi.2	-232	ENSG00000133985	TTC9	tetratricopeptide repeat domain 9	71.8758680216043	-0.235209150595097	0.425283202243595	-0.553064756271218	0.580219068856186	0.944868287148554	2.76342130955672	2.61441545716635	4	5	n.s.	0.0246287271006103	NA
chr3:48699024:48699525	chr3	48699024	48699525	14.6180862122566	14	FALSE	FALSE	TRUE	*	Exon	3	48673896	48700348	26453	2	1951	uc003cul.3	823	ENSG00000008300	CELSR3	cadherin EGF LAG seven-pass G-type receptor 3	77.8157972679058	-0.184182815714206	0.338615409213418	-0.543929220888238	0.586490179899698	0.946051592917136	2.88894138458629	2.76962827744897	4	5	n.s.	0.0240851787057795	NA
chr3:111686450:111686951	chr3	111686450	111686951	8.62677059571893	14	FALSE	FALSE	TRUE	*	Exon	3	111680792	111695364	14573	1	90102	uc003dyj.3	5658	ENSG00000144824	PHLDB2	pleckstrin homology like domain family B member 2	48.3532571954497	0.199901137487891	0.369667311378088	0.54075957309473	0.588673310943443	0.946584863679978	2.15336535652807	2.33461752481269	4	5	n.s.	0.0238404443776584	NA
chr21:39059346:39059847	chr21	39059346	39059847	36.4983566236492	13	FALSE	FALSE	TRUE	*	Intron	21	38861087	38887679	26593	1	1859	uc011aei.2	198259	ENSG00000157540	DYRK1A	dual specificity tyrosine phosphorylation regulated kinase 1A	96.5561348509035	0.441562175465942	0.821566806071965	0.537463505344279	0.590947487122172	0.947126430928694	2.59374003695685	2.61545019198075	4	4	n.s.	0.0235920436052931	NA
chr17:31263910:31264411	chr17	31263910	31264411	11.4617561462214	14	FALSE	FALSE	TRUE	*	Intron	17	31254928	31268667	13740	1	26022	uc002hhr.3	8982	ENSG00000006042	TMEM98	transmembrane protein 98	58.4827231661639	-0.249957617659686	0.465907437068333	-0.536496303284005	0.591615590113468	0.947126430928694	2.58256174644031	2.29350800499108	4	5	n.s.	0.0235920436052931	NA
chr2:75836131:75836632	chr2	75836131	75836632	5.34663403419629	14	FALSE	FALSE	TRUE	*	Distal Intergenic	2	75873909	75889334	15426	1	9801	uc002snl.3	-37277	ENSG00000115364	MRPL19	mitochondrial ribosomal protein L19	43.479221027709	-0.206974606649222	0.388188694854351	-0.533180407860357	0.593908702434192	0.947781709919388	2.21753146048305	2.05674049025965	4	5	n.s.	0.0232916764740588	NA
chr7:27192074:27192575	chr7	27192074	27192575	23.4473338090733	14	FALSE	FALSE	TRUE	*	5' UTR	7	27193338	27196296	2959	2	3204	uc003sys.3	3721	ENSG00000122592	HOXA7	homeobox A7	164.010980949768	0.223888255973035	0.420438415644787	0.532511415803143	0.594371837364859	0.947889590160384	3.65051733345149	3.78140868114002	4	5	n.s.	0.0232422461815608	NA
chr7:27200095:27200596	chr7	27200095	27200596	14.9205413314279	12	FALSE	FALSE	TRUE	*	Distal Intergenic	7	27193338	27196296	2959	2	3204	uc003sys.3	-3799	ENSG00000122592	HOXA7	homeobox A7	107.540647230607	0.240170631292781	0.453700220255425	0.529359741455646	0.596555920027429	0.948385733352452	3.09778795721786	3.2019561738728	4	5	n.s.	0.0230149877736766	NA
chr7:100147701:100148202	chr7	100147701	100148202	5.02047505076372	14	FALSE	FALSE	TRUE	*	Exon	7	100136834	100165843	29010	1	3268	uc003uvf.3	10867	ENSG00000106351	AGFG2	ArfGAP with FG repeats 2	32.0148609762343	0.253827834810816	0.483696671142743	0.524766552995171	0.59974548542505	0.948851801227334	1.70112057612764	1.82568124762339	4	5	n.s.	0.0228016136371902	NA
chr8:22960655:22961156	chr8	22960655	22961156	8.46380232204079	14	FALSE	FALSE	TRUE	*	Exon	8	22960327	22974950	14624	1	8794	uc011kzr.2	328	ENSG00000173535	TNFRSF10C	TNF receptor superfamily member 10c	77.6908501009596	-0.200683617891209	0.382917045846971	-0.524091627854588	0.600214811357987	0.948999297549421	2.83769914329859	2.76780815584427	4	5	n.s.	0.0227341090379583	NA
chr3:10206297:10206798	chr3	10206297	10206798	17.5879470885776	14	FALSE	FALSE	TRUE	*	Promoter	3	10206563	10285427	78865	1	3656	uc003bve.1	0	ENSG00000134070	IRAK2	interleukin 1 receptor associated kinase 2	100.142856223596	-0.233154699610668	0.455684157136106	-0.511658559902551	0.608889993491878	0.950364031533274	3.24900187234536	2.92403127201161	4	5	n.s.	0.0221100088130295	NA
chr14:105526996:105527497	chr14	105526996	105527497	27.7434878270359	14	FALSE	FALSE	TRUE	*	Intron	14	105515737	105531754	16018	2	29933	uc001yqd.3	4257	ENSG00000183484	GPR132	G protein-coupled receptor 132	183.621670351517	-0.183114864929272	0.358191638669204	-0.511220378034512	0.609196750989146	0.950387318267143	3.99333279520772	3.84880132560539	4	5	n.s.	0.0220993674421606	NA
chr12:95611189:95611690	chr12	95611189	95611690	97.5424865681725	14	FALSE	FALSE	TRUE	*	Promoter	12	95470525	95611240	140716	2	55785	uc001tdp.4	0	ENSG00000180263	FGD6	FYVE, RhoGEF and PH domain containing 6	745.512907942342	-0.158450787343512	0.311771375013886	-0.508227502722001	0.611293805385586	0.950629737918521	5.96491089491131	5.80582706788937	4	5	n.s.	0.021988604083014	NA
chr3:50360457:50360958	chr3	50360457	50360958	6.69889561438183	7	FALSE	FALSE	TRUE	*	Promoter	3	50356020	50360281	4262	2	8692	uc010hlj.2	-176	ENSG00000068001	HYAL2	hyaluronidase 2	31.2159550722709	0.439128192972814	0.89186361617117	0.492371462419356	0.622456769541687	0.953355229427995	1.5197980537871	1.56265129248375	3	4	n.s.	0.0207452468592732	NA
chr6:12894020:12894521	chr6	12894020	12894521	5.63364047373332	13	FALSE	FALSE	TRUE	*	Intron	6	12718542	12935069	216528	1	221692	uc003nai.3	175478	ENSG00000112137	PHACTR1	phosphatase and actin regulator 1	59.5169237663314	0.212028496969431	0.43078402568921	0.492192106311759	0.622583544207574	0.953430371180757	2.369255781506	2.5290840204467	4	5	n.s.	0.0207110178944735	NA
chr7:39781790:39782291	chr7	39781790	39782291	12.5112484418225	13	FALSE	FALSE	TRUE	*	Intron	7	39773167	39834222	61056	1	349114	uc003thf.3	8623	NA	LINC00265	long intergenic non-protein coding RNA 265	55.7001981775083	-0.360814372392786	0.735030231039151	-0.4908837176434	0.623508693821063	0.953645576060478	2.33196339407461	1.94464759539671	4	4	n.s.	0.0206130015650521	NA
chr8:182169:182670	chr8	182169	182670	23.4059387913301	14	FALSE	FALSE	TRUE	*	Promoter	8	182200	197339	15140	1	169270	uc003wot.3	0	ENSG00000172748	ZNF596	zinc finger protein 596	162.435743123942	-0.196531463052144	0.403505633831188	-0.487060022399503	0.626215795943827	0.954001711028504	3.84138078608726	3.6293997257776	4	5	n.s.	0.0204508463760189	NA
chr22:31005149:31005650	chr22	31005149	31005650	25.0425250306281	14	FALSE	FALSE	TRUE	*	Intron	22	31003070	31023047	19978	1	6948	uc003air.2	2079	ENSG00000185339	TCN2	transcobalamin 2	197.813167059322	0.175958241177971	0.367435120139925	0.478882478928426	0.6320222362134	0.954654460956524	3.85350192599897	4.13149394761546	4	5	n.s.	0.0201537937093155	NA
chr1:24119794:24120295	chr1	24119794	24120295	13.8332505972142	14	FALSE	FALSE	TRUE	*	Exon	1	24117646	24122029	4384	1	11313	uc001bht.3	2148	ENSG00000011009	LYPLA2	lysophospholipase 2	48.0749218167767	0.292091539414481	0.610856258887839	0.478167384167071	0.632531074695969	0.95473167709655	2.09692641109092	2.09993469957909	4	4	n.s.	0.0201186677147593	NA
chr3:111613869:111614370	chr3	111613869	111614370	6.94174129823495	13	FALSE	FALSE	TRUE	*	Intron	3	111602810	111695364	92555	1	90102	uc003dyh.3	11059	ENSG00000144824	PHLDB2	pleckstrin homology like domain family B member 2	22.4846510541957	0.247479716366763	0.528624876133028	0.468157530113064	0.639671940749002	0.955948826882619	1.31303676895358	1.53756161797106	3	5	n.s.	0.0195653554198562	NA
chr15:84107391:84107892	chr15	84107391	84107892	6.94174129823495	14	FALSE	FALSE	TRUE	*	Distal Intergenic	15	84116091	84234635	118545	1	6457	uc010bms.2	-8199	ENSG00000140600	SH3GL3	SH3 domain containing GRB2 like 3, endophilin A3	45.2262284390261	0.167071807826202	0.357511743817167	0.4673183768521	0.640272110533079	0.956091501656825	2.10662332117342	2.24880200880699	4	5	n.s.	0.0195005420722143	NA
chr15:38426410:38426911	chr15	38426410	38426911	8.46098978422694	13	FALSE	FALSE	TRUE	*	Distal Intergenic	15	38545052	38649450	104399	1	161742	uc001zka.4	-118141	ENSG00000166068	SPRED1	sprouty related EVH1 domain containing 1	41.4526309529368	0.321492532141454	0.693159093312697	0.463807710586325	0.64278551855553	0.956531063190939	1.92332319967153	1.85927151087692	4	3	n.s.	0.0193009217649021	NA
chr6:107991943:107992444	chr6	107991943	107992444	7.39457182435897	13	FALSE	FALSE	TRUE	*	Distal Intergenic	6	108023364	108053599	30236	2	256380	uc003pry.4	61155	ENSG00000146285	SCML4	Scm polycomb group protein like 4	45.2472115957943	0.210846469078916	0.468099244819783	0.45043112419481	0.652399606945425	0.958721485667135	2.06426257354504	2.18985214671206	4	5	n.s.	0.0183075396547734	NA
chr7:127087337:127087838	chr7	127087337	127087838	14.4777419340673	14	FALSE	FALSE	TRUE	*	Distal Intergenic	7	127012881	127032767	19887	2	168850	uc010lla.2	-54570	ENSG00000048405	ZNF800	zinc finger protein 800	94.6781133741122	0.22984298513446	0.515277190066789	0.446056975867044	0.655556090090451	0.959275690168985	2.88038123538421	2.99701183960868	4	5	n.s.	0.018056561220884	NA
chr7:39738385:39738886	chr7	39738385	39738886	9.1265106847771	14	FALSE	FALSE	TRUE	*	Intron	7	39773167	39834222	61056	1	349114	uc003thf.3	-34281	NA	LINC00265	long intergenic non-protein coding RNA 265	66.0401353672061	0.23535530433807	0.528279409751598	0.445512923641556	0.655949122380608	0.959338487869899	2.37918650032479	2.63691237522745	4	5	n.s.	0.0180281316436349	NA
